"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Transport Properties of Petroleum Fractions","https://scispace.com/paper/transport-properties-of-petroleum-fractions-38nb455s9e","1999","Journal Article","International Journal of Thermophysics","M. E. Baltatu
R. A. Chong
Marcia L. Huber
Arno Laesecke","10.1023/A:1021426113355","https://scispace.com/pdf/transport-properties-of-petroleum-fractions-38nb455s9e.pdf","- **Relevance Score:** 40/100
- **Relevance Tag:** Partially Relevant
- **Reasoning:** Uses a corresponding‑states viscosity model requiring API gravity and mean boiling point; does not cite Beggs/Robinson/Egbogah; focuses on heavy crude oil fractions; no explicit multi‑model comparison.","A corresponding-states model for the transport properties of petroleum fractions is presented. The model requires only the API specific gravity and the mean average boiling point as input parameters. The extended correspanding-states model uses propane as a reference fluid, and new generalized shape factor expressions that are functions of the acentric factor and the reduced temperature are presented. Also presented are new correlating functions for the viscosity and thermal conductivity of the reference fluid that can be extrapolated well below the freezing point of propane. The performance of the model is demonstrated by comparing with experimental data for viscosity and thermal conductivity of petroleum fractions."
"Post-production heavy oil operations: a case for partial upgrading","https://scispace.com/paper/post-production-heavy-oil-operations-a-case-for-partial-50rvx3ev4o","2014","Proceedings Article","Information Processing and Trusted Computing","Taher Lokhandwala
Maria A. Barrufet","10.2523/17463-MS","https://scispace.com/pdf/post-production-heavy-oil-operations-a-case-for-partial-50rvx3ev4o.pdf","- **Relevance Score:** 40/100
- **Relevance Tag:** Partially Relevant
- **Reasoning:** Evaluates heavy‑oil viscosity and API gravity for visbreaking economics, but does not present specific viscosity models or compare them.","This paper investigates the economic viability of post-production partial upgrading, specifically visbreaking, of heavy oil. We evaluate the potential technical and economic advantages and disadvantages of using visbreaking as a tool for reducing diluent use. Additionally, we identify the cost and energy drivers affecting the economic performance of this partial upgrading operation through a probabilistic Net Present Value (NPV) analysis. We have created a screening tool that can be used for a preliminary evaluation of visbreaking for transportation of heavy-oil solvent systems. Partial upgrading at the wellsite can potentially reduce operational costs to producers and transportation companies. A comparative economic study offered by this test can be used to make decisions on whether to proceed to a more detailed investigation of the process. Importantly, we have created a first-pass standardization tool for the screening of heavy oils for partial upgrading. Visbreaking can prove to be an economically favorable addition or, perhaps, even an alternative to blending heavy oil prior to pipeline transportation. In fact, operational costs of visbreaking are offset by the reduced cost of diluent and capital expenditures that can be mitigated within a reasonable time frame. Finally, we conclude that the altered fluid properties of a visbroken product require less energy per barrel for transportation, which translates to a more attractive economic scenario for transportation for the two baseline cases presented."
"Model to Predict the Viscosity of Waxy Crude oil","https://scispace.com/paper/model-to-predict-the-viscosity-of-waxy-crude-oil-308pxaz3ah","2016","Proceedings Article","","Promise E. Ketebu
Joseph J. Ajienka
Joel Ogbonna
Sunday Sunday Ikiensikimama
Austin K. Ukwu","10.2118/184360-MS","","- **Relevance Score:** 40/100
- **Relevance Tag:** Partially Relevant
- **Reasoning:** Addresses API gravity, bubble‑point and solution GOR for waxy crude oil, focusing on heavy oil viscosity prediction without comparing multiple models.",""
"Current Approaches in Prediction of PVT Properties of Reservoir Oils","https://scispace.com/paper/current-approaches-in-prediction-of-pvt-properties-of-10syqfoh2c","2018","Journal Article","","Hajirahimova Mаkrufa
Aliyeva Aybeniz","10.18488/JOURNAL.79.2018.52.31.40","","- **Relevance Score:** 38/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Analyzes various empirical correlations for predicting reservoir oil PVT properties, but lacks specific viscosity model discussion or heavy‑oil focus.","PVT (pressure-volume-temperature) properties of reservoir fluids in the oil and gas industry constitute an integral part of the required data for a thorough study of the reservoir, optimally compilation of oil production and operation schemes. In the absence of PVT data that measured in laboratory conditions, empirical correlation is used to evaluate these properties. These correlations cannot be applied universally due to the differences of crude oil composition, the working condition of geographical and oil environment. In the article widespread correlations and models was investigated in the field of prediction of PVT properties of reservoir oil from different regions. Their accuracy and productivity was thoroughly analyzed too."
"Experimental measurement and modeling of saturated reservoir oil viscosity","https://scispace.com/paper/experimental-measurement-and-modeling-of-saturated-reservoir-2s0wi1ggk5","2014","Journal Article","Korean Journal of Chemical Engineering","Abdolhossein Hemmati-Sarapardeh
Abdolhossein Hemmati-Sarapardeh
Seyed-Mohammad-Javad Majidi
Behnam Mahmoudi
Ahmad Ramazani S.A
Amir H. Mohammadi","10.1007/S11814-014-0033-3","https://scispace.com/pdf/experimental-measurement-and-modeling-of-saturated-reservoir-2s0wi1ggk5.pdf","- **Relevance Score:** 38/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Develops LSSVM models to predict saturated crude oil viscosity using PVT data; does not mention Beggs/Robinson/Egbogah or heavy oil; partially compares to existing techniques.","A novel mathematical-based approach is proposed to develop reliable models for prediction of saturated crude oil viscosity in a wide range of PVT properties. A new soft computing approach, namely least square support vector machine modeling optimized with coupled simulated annealing optimization technique, is proposed. Six models have been developed to predict saturated oil viscosity, which are designed in such a way that could predict saturated oil viscosity with every available PVT parameter. The constructed models are evaluated by carrying out extensive ex- perimental saturated crude oil viscosity data from Iranian oil reservoirs, which were measured using a ""Rolling Ball viscometer."" To evaluate the performance and accuracy of these models, statistical and graphical error analyses were used simultaneously. The obtained results demonstrated that the proposed models are more robust, reliable and efficient than existing techniques for prediction of saturated crude oil viscosity."
"Generación de correlaciones de presión, volumen y temperatura para el petróleo de los activos andes, auca y repsol.","https://scispace.com/paper/generacion-de-correlaciones-de-presion-volumen-y-temperatura-3pitt6chov","2019","Dissertation","","Tamia Fernanda Jiménez Escobar
Kevin Fabricio Zurita Pedraza","","https://scispace.com/pdf/generacion-de-correlaciones-de-presion-volumen-y-temperatura-3pitt6chov.pdf","- **Relevance Score:** 38/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Addresses crude oil PVT properties and API gravity; does not mention specific viscosity models, only general viscosity correlations, with limited model comparison.","Las correlaciones PVT son necesarias para poder estimar las propiedades de los fluidos (agua, gas, petroleo), se generaron correlaciones modificadas ya que no se tiene un mismo numero de muestras y manejo de parametros de temperatura, °API y presion respecto a las correlaciones existentes. Para los Activos Andes, Auca y Repsol se realizo la validacion de 96 reportes PVT generando la modificacion de las correlaciones con la ayuda de la herramienta Solver de Microsoft Excel y metodos estadisticos (AARE, ARE y r). Se seleccionaron correlaciones para las propiedades: factor volumetrico del petroleo, presion de burbuja, relacion gas - petroleo, compresibilidad y viscosidad del petroleo; se realizo las modificaciones de las correlaciones de la literatura para las propiedades del petroleo sobre o debajo del punto de burbuja y clasificacion de rango °API. Por lo tanto, las correlaciones seleccionadas despues de sus modificaciones se implementaron en la aplicacion CORRELACIONES J&Z."
"Recopilación de los análisis P.V.T y análisis convencional de núcleos para la generación y estandarización de correlaciones para los campos de área Auca","https://scispace.com/paper/recopilacion-de-los-analisis-p-v-t-y-analisis-convencional-1zdp4avj87","2013","Dissertation","","Julio Cesar Murillo Silva
Carla Fernanda Yépez Ruíz","","https://scispace.com/pdf/recopilacion-de-los-analisis-p-v-t-y-analisis-convencional-1zdp4avj87.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Analyzes crude oil API gravity and PVT data using Vazquez‑Beggs and Glaso correlations, but does not discuss viscosity models or heavy‑oil viscosity.",""
"Assessment of the PVT correlations for predicting the properties of Kuwaiti crude oils","https://scispace.com/paper/assessment-of-the-pvt-correlations-for-predicting-the-2kzp1mqz2g","1995","Journal Article","Journal of Petroleum Science and Engineering","Adel M. Elsharkawy
Ahmed A. Elgibaly
Abbas A. Alikhan","10.1016/0920-4105(95)00012-7","https://cisogrc.files.wordpress.com/2013/02/1995-j-assessment-of-the-pvt-correlations-for-predicting-the-properties-of-kuwaiti-crude-oils.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Analyzes PVT correlations to predict properties of Kuwaiti crude oils, but does not mention specific viscosity models, comparisons, or heavy‑oil focus.",""
"A Current Viscosity of Different Egyptian Crude Oils: Measurements andModeling Over a Certain Range of Temperature and Pressure","https://scispace.com/paper/a-current-viscosity-of-different-egyptian-crude-oils-5f9ee42xqa","2016","Journal Article","Journal of Petroleum & Environmental Biotechnology","Shaimaa Saeed
Tarek M Aboul-Fotouh
Ibrahim Ashour","10.4172/2157-7463.1000305","https://scispace.com/pdf/a-current-viscosity-of-different-egyptian-crude-oils-5f9ee42xqa.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Develops a temperature‑pressure viscosity correlation for Egyptian crude oils (API 13.4‑40.4); does not cite Beggs/Robinson/Egbogah, nor compare models, and lacks a heavy‑oil focus.","Viscosity is an important characteristic of crude oil. The viscosity has significant effect for all events in the
 pipeline transportation of crude oil. The changing in viscosity of crude oil is depending on the temperature, pressure and chemical composition of the crude. In the determination process of crude oil viscosity operations, it is usual
 to use only temperature dependence of viscosity while the pressure is neglected. Therefore, the essential goal of
 this study is to obtain a model that can successfully calculate the viscosity in a wide range of temperatures and
 pressures. Moreover, at this study a mathematical model of changing the current viscosity of Egyptian crude oil with
 changing of temperature and pressure is determined. Different API gravities of 6 oil samples ranging from 13.4 to
 40.4 are tested.
The current viscosity measured at the temperature and pressure ranges from 20 to 140°C and from 14.7 to
 132.3 psi. These measurements are determined by using the quartz process viscometer apparatus. The comparison
 between the experimental data and the calculated values is indicated that the proposed model successfully calculate
 the experimental data with an average absolute percentage relative error of less than 3 and correlation coefficients
 of 0.991. It is noted that it’s possible to predict a correlation for the dead crude oil viscosity using temperature and
 pressure change, because the pressure is important for the viscosity and cannot be neglected."
"PVT-generated Correlations of Heavy Oil Properties","https://scispace.com/paper/pvt-generated-correlations-of-heavy-oil-properties-1sh4uaul4i","2014","Journal Article","Petroleum Science and Technology","M. Riyahin
G. M. Montazeri
L. Jamoosian
Farshad Farahbod","10.1080/10916466.2011.604060","","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides new PVT correlations (Bo, Pb, Rs) for Iranian crude oils (API 15‑30); does not discuss viscosity models or heavy‑oil viscosity focus.","Pressure-volume-temperature (PVT) properties are necessary to reservoir engineering calculations in porous media and it is important for calculations in pipeline as well This work presents a new set of correlation for estimating Iranian Crude oils properties based on some experimental data Whenever there is no representative experimental PVT data, these correlations can be used for oils of API ranging between 15 and 30 New correlations was developed to calculate oil formation volume factor (Bo), bubble point pressure (Pb), and solution gas oil ratio (Rs) Finally, a comparison is made between these correlations and other published correlations such as Standing, Vazquez and Beggs, Glaso, Farshad et al, Al Marhoun, Petrosky and Farshad, and Hanafi et al and it is found out that the new correlations are more accurate than the other ones"
"The Model For Prediction Of TemperatureAnd Pressure Effects On Viscosity OfBitumens And Heavy Oils","https://scispace.com/paper/the-model-for-prediction-of-temperatureand-pressure-effects-awv545d14i","1970","","","V.R. Puttagunta
Adango Miadonye
B. Singh","10.2495/CMEM930341","https://scispace.com/pdf/the-model-for-prediction-of-temperatureand-pressure-effects-awv545d14i.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Develops a single‑measurement viscosity correlation for heavy oils and bitumens, but lacks Beggs/Robinson/Egbogah mentions, no PVT/API details, and no model comparison.","A simple and generalized viscosity correlation has been developed for the prediction of viscosity of bitumens and heavy oils over a range of temperature and pressure relevant to in situ recovery processes. The correlation is a modification of the equation of Roelands [8], by incorporating a viscosity characterization parameter derived from a single viscosity measurement. The predicted values are in good agreement with experimental data, with an average absolute deviation of 4.5%. The correlation requires no chart, iteration, series of viscosity measurements or pseudo-critical property to accurately predict viscosity of bitumens and heavy oils. INTRODUCTION Predictions of impending shortages of conventional crude oil have generated a strong stimulus to the need for high efficiency recovery techniques for bitumens and heavy oils. Optimization of recovery methods will require a knowledge of the viscosities at in situ production conditions. Measurements of viscosity at the conditions of temperature and pressures prevalent in production and pipeline transportation are not only cumbersome but also highly expensive; thus several workers have proposed correlations for estimating bitumens and heavy oils viscosities (Farouq Ali [1]; Briggs et al. [2]; Mehrotra and Svrcek [3,4]; Johnson et al. [5]; Quail et al. [6]) . Transactions on Modelling and Simulation vol 4, © 1993 WIT Press, www.witpress.com, ISSN 1743-355X 484 Computational Methods and Experimental Measurements These correlations either are based on the pseudo-critical parameters of bitumen or require series of viscosity measurements in order to make predictions; which account for high prediction errors associated with them. This paper presents one parameter viscosity correlation which requires only one viscosity measurement at any convenient temperature to predict the combined effect of temperature and pressure on viscosity. Unlike other correlations, this correlation is simple to use and applies to all bitumens and heavy oils found around the world. Development of the Viscosity Model Sanderson [7] developed an equation based on double logarithm for calculating the kinematic viscosity of oil: log log (Kv + 0.6) = CP* + D 0) where C and D are constants for any given oil, P is the pressure and Kv is the kinematic viscosity at the required pressure. Equations to represent the effect of temperature and pressure on dynamic viscosity of bitumens came much later. Few researchers in this area include Briggs et al. [2], Mehrotra and Svrcek [3,4], and Johnson et al. [5], The following two models were employed by Mehrotra and Svrcek [3,4] for the viscosity of compressed Athabasca and Cold Lake bitumens: = exp [a^ + a> In 7] + a$ Pg (2) In ln(|i) = [a^ + a% + In 7] + % Pg (3) where a^, ^nd a^ are parameters specific to each bitumen. The average absolute deviation reported for these models was within 8.1%. The short-coming of these 'models is that the constants have to be determined for specific samples of heavy oil and bitumen. The model presented by Briggs et al. [2] was a modification of Roelands* equation [8]. Transactions on Modelling and Simulation vol 4, © 1993 WIT Press, www.witpress.com, ISSN 1743-355X Computational Methods and Experimental Measurements 485"
"Estimating the viscosity of crude oil systems","https://scispace.com/paper/estimating-the-viscosity-of-crude-oil-systems-1m3jku3c7n","1975","Journal Article","Journal of Petroleum Technology","H.D. Beggs
J.R. Robinson","10.2118/5434-PA","","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Analyzes crude oil viscosity using API gravity and temperature correlations, but lacks specific Beggs/Robinson models, model comparisons, or a heavy‑oil focus.",""
"Oil PVT characterisation using ensemble systems","https://scispace.com/paper/oil-pvt-characterisation-using-ensemble-systems-45nc5kq6lv","2016","Proceedings Article","International Conference on Machine Learning and Cybernetics","Munirudeen A. Oloso
Mohamed Hassan
James Buick
Mohamed Bader-El-Den","10.1109/ICMLC.2016.7860878","https://scispace.com/pdf/oil-pvt-characterisation-using-ensemble-systems-45nc5kq6lv.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Predicts bubblepoint pressure and oil formation volume factor using ensemble ML models; does not discuss viscosity models, heavy oil, or compare viscosity correlations.","In reservoir engineering, there is always a need to estimate crude oil Pressure, Volume and Temperature (PVT) properties for many critical calculations and decisions such as reserve estimate, material balance design and oil recovery strategy, among others. Empirical correlation are often used instead of costly laboratory experiments to estimate these properties. However, these correlations do not always give sufficient accuracy. This paper develops ensemble support vector regression and ensemble regression tree models to predict two important crude oil PVT properties: bubblepoint pressure and oil formation volume factor at bubblepoint. The developed ensemble models are compared with standalone support vector machine (SVM) and regression tree models, and commonly used empirical correlations. The ensemble models give better accuracy when compared to correlations from the literature and more consistent results than the standalone SVM and regression tree models."
"A New Correlation for Prediction of Viscosities of Omani Fahud-Field Crude Oils","https://scispace.com/paper/a-new-correlation-for-prediction-of-viscosities-of-omani-45m3u4rpj2","2012","Book Chapter","","Nabeel Al-Rawahi
Gholamreza Vakili-Nezhaad
Ibrahim Ashour
Amin Fatemi","10.5772/47813","https://scispace.com/pdf/a-new-correlation-for-prediction-of-viscosities-of-omani-45m3u4rpj2.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Addresses crude oil PVT properties and API gravity in viscosity correlation development, but does not mention specific models, compare them, or focus on heavy oil.",""
"Assessment of Oil Reservoir Properties Empirical Correlations","https://scispace.com/paper/assessment-of-oil-reservoir-properties-empirical-3qu6ydplf1","2016","Journal Article","International Journal of Modern Trends in Engineering and Research","Salem O. Baarimah
Mohamed Mustafa
Hamid Khattab
Mahmoud Tantawy
Ahmed A. Gawish","","https://scispace.com/pdf/assessment-of-oil-reservoir-properties-empirical-3qu6ydplf1.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Evaluates crude oil PVT properties and API gravity using 63 empirical correlations, but does not discuss specific viscosity models or heavy‑oil viscosity comparisons.","Reservoir fluid properties such as oil bubble point pressure, oil formation volume factor, solution gas-oil ratio, gas formation volume factor, and gas and oil viscosities are very important in reservoir engineering computations. Perfectly, these properties should be obtained from actual laboratory measurements on samples collected from the bottom of the wellbore or at the surface. Quite often, however, these measurements are either not available, or very costly to obtain. For these reasons, it is necessary for the petroleum engineer to find a accurate, quick and reliable method for predicting the reservoir fluid properties.Therefore, the concept of numerical correlation equations has been proposed to the petroleum industry to alleviate all difficulties in reservoir fluid properties determination.For this study, 63 published black oil empirical correlations for oil bubble point pressure and oil formation volume factorwere collected and summarized from 1946 till now in chronological order.A huge database of crude oil properties wereused to evaluate these correlations against whole range of API gravity and each class of API gravity."
"Rigorous Modeling of Solution Gas–Oil Ratios for a Wide Ranges of Reservoir Fluid Properties","https://scispace.com/paper/rigorous-modeling-of-solution-gas-oil-ratios-for-a-wide-a9moekisjl","2016","Journal Article","Journal of Petroleum & Environmental Biotechnology","Arash Kamari
Sohrab Zendehboudi
James J. Sheng
Amir H. Mohammadi
Deresh Ramjugernath","10.4172/2157-7463.1000308","https://scispace.com/pdf/rigorous-modeling-of-solution-gas-oil-ratios-for-a-wide-a9moekisjl.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Mentions API gravity for crude oil but does not discuss viscosity models or heavy‑oil viscosity; focuses on solution GOR estimation.","The reservoir fluid properties, the solution gas–oil ratio (GOR), are of great importance in various aspects of petroleum engineering. Therefore, a rapid means for estimating such parameters is much sort after. In this study,
 the linear interaction and general optimization method is applied in the development of a precise and reliable model
 for estimating the solution GOR. In order to develop a model that would be comprehensive, a reliable and extensive
 databank comprising of more than 1000 datasets collected from various geographical locations, including Asia,
 Mediterranean Basin, North America, Africa, and Middle East was compiled. Furthermore, the model developed
 was benchmarked against widely-used empirical methods in order to evaluate the performance of method proposed
 in predicting solution GOR data. The results show that the model proposed in this study outperforms the empirical
 methods to which it was compared. This study also investigated the influence of the reservoir fluid properties on the
 estimated solution GOR for the newly- developed model. Results show that bubble point pressure and gas gravity
 have the largest and the smallest influences on the predicted solution GOR, respectively. Finally, the Leverage
 approach was applied to determine the applicability domain for the proposed method via the detection of outlier data
points. It was determined that only 26 data points, out of more than 1000 data, are identified as outlier data points."
"Development of compositional-based models for prediction of heavy crude oil viscosity: Application in reservoir simulations","https://scispace.com/paper/development-of-compositional-based-models-for-prediction-of-1fp506cm17","2023","Journal Article","Journal of Molecular Liquids","Zi-mei Liu
Xuliang Zhao
Yifan Tian
Jianping Tan","10.1016/j.molliq.2023.122918","","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares tree‑based ML models to predict heavy‑oil viscosity, selecting ERT as best; does not discuss traditional viscosity correlations or PVT/API properties.","The properties of crude oil are of great importance for efficient recovery of oil from oil fields. The properties are primarily used in reservoir simulations for prediction of oil recovery in order to save time and obtain the best recovery. Among various crude oil properties, viscosity is the most important one which should be precisely simulated. In this work, a novel approach based on machine learning is developed for estimation of crude oil viscosity as function of input parameters. Multiple distinct tree-based ensemble models are applied on the available dataset in this work to predict heavy-oil viscosity. AdaBoost Decision Trees (ADA-DT), Random Forest (RF), and Extremely Randomized Trees (ERT) are selected tree-based ensembles that used in this work for the simulation of oil viscosity. An Isolation Forest is applied on the dataset to remove outliers and also the earthworm optimization algorithm (EWA) is employed to find the optimum values of models' hyper-parameters. Optimized models of ADA-DT, ERT, and RF have RMSE error rates of 35.42, 27.02, and 58.71. Thus, ERT is selected as the best model of the dataset used in this work. "
"Prediction Model for the Viscosity of Heavy Oil Diluted with Light Oil Using Machine Learning Techniques","https://scispace.com/paper/prediction-model-for-the-viscosity-of-heavy-oil-diluted-with-3b1ndt4l","2022","Journal Article","Energies","Lixin Fan","10.3390/en15062297","https://scispace.com/pdf/prediction-model-for-the-viscosity-of-heavy-oil-diluted-with-3b1ndt4l.pdf","- **Relevance Score:** 20/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares new ANN viscosity model to existing correlations, showing higher accuracy for heavy oil diluted with light oil.","Due to the presence of asphaltene, the flow assurance of high viscosity crude oil becomes more challenging and costly to produce in wellbores and pipelines. One of the most effective ways to reduce viscosity is to blend heavy oil with light oil. However, the viscosity measurement of diluted heavy crude is either time-consuming or inaccurate. This work aims to develop a more accurate viscosity model of diluted heavy crude based on machine learning techniques. A multilayer neural network is used to predict the viscosity of heavy oil diluted with lighter oil. The input data used in the training include temperature, light oil viscosity, heavy oil viscosity, and dilution ratio. In this modeling process, 156 datasets were retrieved from the available iterature of various heavy-oil fields in China. Part of the data (80%) is used to train the developed models using Adam optimizer algorithms, while the other part of the data (20%) is used to predict the viscosity of heavy oil diluted with lighter. The performance and accuracy of the machine learning models were tested and compared with the existing viscosity models. It was found that the new model can predict the viscosity of diluted heavy oil with higher accuracy, and it performs better than other models. The absolute average relative error is 10.44%, the standard deviation of the relative error is 8.45%, and the coefficient of determination is R2 = 0.95. The viscosity predicted by the neural network outperformed existing correlations by the statistical analysis used for the datasets available in the literature. Therefore, the method proposed in this paper can better estimate the viscosity of diluted heavy crude oil and has important promotion value. "
"Prediction of Heavy-Oil Viscosities With a Simple Correlation Approach","https://scispace.com/paper/prediction-of-heavy-oil-viscosities-with-a-simple-43u39mz5e0","2014","Journal Article","Oil and gas facilities","Alireza Bahadori
Mahdi Mahmoudi
Alireza Nouri","10.2118/157360-PA","https://scispace.com/pdf/prediction-of-heavy-oil-viscosities-with-a-simple-43u39mz5e0.pdf","- **Relevance Score:** 14/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Develops a simple correlation to predict heavy‑oil viscosity from temperature, focusing on heavy oil; lacks mention of specific models (Beggs, etc.) or API/PVT details, and only loosely compares to other correlations.","Summary Heavy-oil development is becoming increasingly important be- cause of the continuous decline in conventional-oil production. For heavy-oil reservoirs, the oil viscosity usually varies dramatically during production processes such as in thermal processes. When producing heavy oil, the high viscosity is a major impediment to recovery. Oil viscosity is often correlated directly to the reserves estimate in heavy-oil formations and can determine the success or failure of a given enhanced-oil-recovery scheme. As a result, viscosity is an important parameter for performing numerical simulation and determining the economics of a project. In this work, a simple-to-use correlation has been developed to correlate the viscosity of heavy oil to temperature and to a simple correlating parameter that can be used for heavy-oil characteriza- tion. The reported results are the product of the analysis of heavy- oil data collected from the open literature for various heavy-oil fields around the world. The tool developed in this study can be of immense practical value for petroleum engineers, providing a method for quick assessment of the viscosity of heavy oils. In par- ticular, petroleum and production engineers would find the pro- posed correlation to be user-friendly, with transparent calculations involving no complex expressions. The new proposed correlation shows consistently accurate results. This consistency could not be matched by any of the widely accepted existing correlations within the investigated range. For all conditions, the new correlation provided better results than existing correlations in the literature."
"Characterization of asphaltene molecular structures by cracking under hydrogenation conditions and prediction of the viscosity reduction from visbreaking of heavy oils","https://scispace.com/paper/characterization-of-asphaltene-molecular-structures-by-3s238nkea4","2013","","","Rosa I Rueda-Velasquez","10.7939/R3DM5P","https://scispace.com/pdf/characterization-of-asphaltene-molecular-structures-by-3s238nkea4.pdf","- **Relevance Score:** 14/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Focuses on heavy‑oil viscosity reduction via visbreaking, discusses various viscosity mixing correlations but lacks Beggs/Robinson/Egbogah mentions and crude‑oil PVT/API details.",""
"Non-Newtonian Viscosity Modeling of Crude Oils—Comparison Among Models","https://scispace.com/paper/non-newtonian-viscosity-modeling-of-crude-oils-comparison-284lpmb4a1","2009","Journal Article","International Journal of Thermophysics","Patsy V. Ramírez-González
J.P. Aguayo
Sergio E. Quiñones-Cisneros
Ulrich K. Deiters","10.1007/S10765-009-0578-2","","- **Relevance Score:** 12/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares multiple non-Newtonian viscosity models for crude oils, but lacks specific model names, PVT/API details, and heavy‑oil focus.","The presence of precipitated wax or even just low temperatures may induce non-Newtonian rheological behavior in crude oils. Such behavior can be found at operating conditions, for instance, in reservoirs at deep-water conditions. Therefore, reliable rheological models for crude oils applicable over the wide range of conditions the fluid may encounter are essential for a large number of oil technology applications. Such models must also be composition dependent, as many applications require predicting the rheological behavior of the fluid under strong compositional changes, e.g., recovery applications such as vapor extraction (VAPEX) processes or blending of fluids for improved rheological characteristics for piping, among many other applications. In this study, a comparative analysis between some published models applicable to the description of the non-Newtonian behavior of crude oils is carried out. Emphasis is placed on the stability of the model predictions within the wide range of conditions that may be encountered."
"Improved Dead Oil Viscosity Model","https://scispace.com/paper/improved-dead-oil-viscosity-model-mxelna6r5e","2014","Journal Article","Journal of Energy Technologies and Policy","Ulaeto Ubong
Oyedeko K.F.K.","","https://scispace.com/pdf/improved-dead-oil-viscosity-model-mxelna6r5e.pdf","- **Relevance Score:** 12/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares new dead oil viscosity correlations to existing models, showing improved performance; does not mention specific models like Beggs or API/PVT properties.","This research work developed two new dead oil viscosity correlations: a general correlation and typical Niger Delta crude correlation, with large data range. The dead oil viscosity, affects the accuracy of viscosity models, especially when used in engineering problems involving fluid flow in porous media and particularly reservoir simulation. An accurate estimate of its value is therefore a very necessary concern. The models were developed using Linear and Non-Linear Multiple regression analysis. Multiple statistical assessments were employed to evaluate the accuracy of these models. The models are solved using Matlab and Microsoft Excel to obtain the General Model correlation coefficient of 0.870 and that of Typical Niger Delta Crude coefficient of correlation was 0.94. The models also gave better performance plots compared to existing models. Keywords : viscosity, fluid flow, crude oil, Niger delta, dead oil viscosity, reservoir"
"Evaluation of crude oil property using intelligence tool: fuzzy model approach","https://scispace.com/paper/evaluation-of-crude-oil-property-using-intelligence-tool-cvdvq77dvt","2011","Journal Article","Chemical Engineering Research Bulletin","Reza Abedini
Morteza Esfandyari
Amir Nezhadmoghadam
Hooman Adib","10.3329/CERB.V15I1.7334","https://scispace.com/pdf/evaluation-of-crude-oil-property-using-intelligence-tool-cvdvq77dvt.pdf","- **Relevance Score:** 12/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Compares fuzzy‑model viscosity predictions with other empirical correlations and experimental data, but does not name specific models or address heavy‑oil or PVT properties.","Viscosity is one of the most important governing parameters of the fluid flow, either in the porous media or in pipelines. So it is important to use an accurate method to calculate the oil viscosity at various operating conditions. In the literature, several empirical correlations have been proposed for predicting undersaturated crude oil viscosity. However these correlations are not able to predict the oil viscosity adequately for a wide range of conditions. In present work, an extensive experimental data of undersaturated oil viscosities from different samples of Iranian oil reservoirs was applied to develop a Fuzzy model to predict and calculate the undersaturated oil viscosity. Validity and accuracy of these models has been confirmed by comparing the obtained results of these correlations and with experimental data for Iranian oil samples. It was observed that there is acceptable agreement between Fuzzy model results with experimental data. Key words: Viscosity; Correlation; Fuzzy model; undersaturated crude oil DOI: http://dx.doi.org/10.3329/cerb.v15i1.7334 Chemical Engineering Research Bulletin 15 (2011) 30-33"
